x_coords,y_coords,pa,t,missing,ID,video_index,step_5,step,index,video_name,movie name,genre (IMDB),faces (0-5),human figures (0-5),nature (0-5),man-made objects (0-5),light (0-5)
1191.300049,674.0999756,1147,1406247,0,2703le,184,116,23.2,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1200.300049,670.5,1110,1406447,0,2703le,184,117,23.4,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1195.300049,618.5,1149,1406648,0,2703le,184,118,23.6,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1198.300049,571.7999878,1264,1406847,0,2703le,184,119,23.8,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1204.199951,528.0999756,1331,1407048,0,2703le,184,120,24,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1087.599976,1398.400024,1193,1407300,0,2703le,184,121,24.2,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1081.599976,1026.699951,1428,1407448,0,2703le,184,122,24.4,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1076.699951,949.9000244,1453,1407647,0,2703le,184,123,24.6,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1098.900024,912.4000244,1466,1407847,0,2703le,184,124,24.8,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1104.400024,836.2000122,1475,1408047,0,2703le,184,125,25,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1112.5,784.5,1475,1408247,0,2703le,184,126,25.2,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1113.5,751.0999756,1498,1408447,0,2703le,184,127,25.4,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1304.800049,1204.699951,1566,1408648,0,2703le,184,128,25.6,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1299,1148.5,1500,1408848,0,2703le,184,129,25.8,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1141.199951,1406.400024,1214,1409118,0,2703le,184,130,26,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1174.900024,959.2999878,1490,1409247,0,2703le,184,131,26.2,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1229.5,588.4000244,1518,1409447,0,2703le,184,132,26.4,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1235.199951,611.9000244,1512,1409647,0,2703le,184,133,26.6,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1237.599976,592.4000244,1504,1409847,0,2703le,184,134,26.8,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1229.800049,601.7999878,1446,1410048,0,2703le,184,135,27,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1191.599976,508.7000122,1345,1410247,0,2703le,184,136,27.2,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1190.199951,515.7999878,1299,1410447,0,2703le,184,137,27.4,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1206,512.0999756,1280,1410647,0,2703le,184,138,27.6,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1203.800049,523.4000244,1273,1410847,0,2703le,184,139,27.8,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1393.699951,556.7000122,1267,1411047,0,2703le,184,140,28,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1384.800049,578.2000122,1357,1411247,0,2703le,184,141,28.2,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1369.800049,637.5999756,1436,1411447,0,2703le,184,142,28.4,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1198.5,399.1000061,1501,1411647,0,2703le,184,143,28.6,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1207.400024,356.8999939,1507,1411848,0,2703le,184,144,28.8,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1201.300049,409.2999878,1526,1412049,0,2703le,184,145,29,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1240.099976,378.7999878,1566,1412247,0,2703le,184,146,29.2,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1317.099976,388.2000122,1506,1412448,0,2703le,184,147,29.4,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1317.599976,438.2999878,1513,1412647,0,2703le,184,148,29.6,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1303,471.2000122,1530,1412847,0,2703le,184,149,29.8,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1214,611.9000244,1615,1413048,0,2703le,184,150,30,184,STARD_7a_c.mov,Stardust,adventure/comedy/family (fantasy?),4,3,3,0,1
1251.400024,676.0999756,958,1110520,0,2703le,202,1,0.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1316.400024,716.5,954,1110720,0,2703le,202,2,0.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1300.699951,728,958,1110921,0,2703le,202,3,0.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1278.300049,731,1035,1111120,0,2703le,202,4,0.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1256,745.7000122,1102,1111321,0,2703le,202,5,1,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1407.400024,1006.299988,1137,1111521,0,2703le,202,6,1.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1387.599976,1009.900024,1153,1111720,0,2703le,202,7,1.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1248.099976,832.0999756,1209,1111920,0,2703le,202,8,1.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1229.300049,833.2999878,1242,1112120,0,2703le,202,9,1.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1197.699951,540.7000122,1194,1112321,0,2703le,202,10,2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1194.400024,528.7999878,1150,1112520,0,2703le,202,11,2.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1082.800049,476.1000061,1058,1112720,0,2703le,202,12,2.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1270.599976,695.0999756,1029,1112920,0,2703le,202,13,2.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1191,1114.5,869,1113121,0,2703le,202,14,2.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1257.300049,784,1160,1113320,0,2703le,202,15,3,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1235.800049,778.7000122,1236,1113520,0,2703le,202,16,3.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1509.300049,682.9000244,1223,1113720,0,2703le,202,17,3.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1510.199951,680,1174,1113921,0,2703le,202,18,3.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1507,696.5,1154,1114121,0,2703le,202,19,3.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1475.5,683.2999878,1148,1114320,0,2703le,202,20,4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1467,701.7000122,1198,1114521,0,2703le,202,21,4.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1456.699951,702.5999756,1251,1114720,0,2703le,202,22,4.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1434.599976,714.2000122,1275,1114921,0,2703le,202,23,4.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1414.5,700.9000244,1309,1115120,0,2703le,202,24,4.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1404.300049,722.5,1326,1115321,0,2703le,202,25,5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1310.699951,1256.5,1299,1115521,0,2703le,202,26,5.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1276.800049,1295.800049,1188,1115720,0,2703le,202,27,5.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1232.699951,996.7000122,1232,1115920,0,2703le,202,28,5.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1209.099976,1002.099976,1289,1116120,0,2703le,202,29,5.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1288.400024,1434.5,937,1116364,0,2703le,202,30,6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1281.099976,867.0999756,1313,1116521,0,2703le,202,31,6.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1416.5,875.5999756,1321,1116720,0,2703le,202,32,6.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1595.800049,894.7000122,1228,1116920,0,2703le,202,33,6.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1582.400024,872.9000244,1139,1117120,0,2703le,202,34,6.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1584.800049,756.5999756,1061,1117320,0,2703le,202,35,7,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1580.900024,747.7999878,993,1117521,0,2703le,202,36,7.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1561.199951,739,1002,1117720,0,2703le,202,37,7.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1332.300049,600.7000122,1021,1117920,0,2703le,202,38,7.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1317.900024,589.2999878,1007,1118121,0,2703le,202,39,7.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1292.5,594.9000244,1008,1118320,0,2703le,202,40,8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1235.400024,601.2999878,1094,1118521,0,2703le,202,41,8.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1674.5,609.2999878,1148,1118720,0,2703le,202,42,8.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1497.5,1424.800049,796,1118971,0,2703le,202,43,8.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1418.5,1413.199951,815,1119123,0,2703le,202,44,8.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1342.300049,779.7000122,1240,1119320,0,2703le,202,45,9,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1292.599976,776.4000244,1259,1119520,0,2703le,202,46,9.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1668,663.9000244,1122,1119720,0,2703le,202,47,9.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1588.599976,653.2000122,1077,1119920,0,2703le,202,48,9.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1510,1408.699951,728,1120141,0,2703le,202,49,9.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1441.900024,780.5,1143,1120320,0,2703le,202,50,10,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1391,778.2000122,1220,1120521,0,2703le,202,51,10.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1343.199951,787.4000244,1216,1120720,0,2703le,202,52,10.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1287.099976,803.5999756,1208,1120921,0,2703le,202,53,10.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1235.300049,811.7000122,1233,1121120,0,2703le,202,54,10.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1188,815.7000122,1267,1121321,0,2703le,202,55,11,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1423.400024,793.4000244,1265,1121520,0,2703le,202,56,11.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1367.800049,813.4000244,1255,1121721,0,2703le,202,57,11.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1240.099976,1031.199951,1268,1121920,0,2703le,202,58,11.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1170.5,1024.599976,1254,1122121,0,2703le,202,59,11.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1830.099976,963.2000122,1071,1122320,0,2703le,202,60,12,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1788.900024,971.7000122,961,1122520,0,2703le,202,61,12.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1778.699951,874.7999878,939,1122720,0,2703le,202,62,12.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1703.400024,894,949,1122920,0,2703le,202,63,12.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1630.599976,908.9000244,988,1123121,0,2703le,202,64,12.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1546.199951,895.7000122,1053,1123320,0,2703le,202,65,13,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1456.099976,893.5999756,1071,1123520,0,2703le,202,66,13.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1241,905.4000244,1087,1123721,0,2703le,202,67,13.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1159.699951,911.2999878,1120,1123920,0,2703le,202,68,13.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1422,1057,1129,1124120,0,2703le,202,69,13.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1428.400024,1110,1120,1124320,0,2703le,202,70,14,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1348.599976,1122.699951,1094,1124520,0,2703le,202,71,14.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1249.800049,1153.099976,1077,1124720,0,2703le,202,72,14.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1171.699951,1140.199951,1080,1124920,0,2703le,202,73,14.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1316.599976,1433.599976,828,1125140,0,2703le,202,74,14.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1311.599976,1047.300049,1123,1125320,0,2703le,202,75,15,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1244.699951,1078.099976,1209,1125520,0,2703le,202,76,15.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
823.2999878,1025.199951,1214,1125720,0,2703le,202,77,15.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
754.4000244,1009.900024,1168,1125921,0,2703le,202,78,15.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
720.4000244,1026.199951,1185,1126121,0,2703le,202,79,15.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
688.2999878,1023.200012,1149,1126320,0,2703le,202,80,16,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1160.199951,878.5999756,1079,1126520,0,2703le,202,81,16.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1125.599976,888.9000244,1031,1126720,0,2703le,202,82,16.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1089.900024,885.4000244,1018,1126920,0,2703le,202,83,16.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1059.800049,902.9000244,961,1127120,0,2703le,202,84,16.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1382,808.5,917,1127320,0,2703le,202,85,17,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1344.099976,811.5,875,1127520,0,2703le,202,86,17.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1312.800049,828.0999756,874,1127720,0,2703le,202,87,17.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1299.599976,565.5,891,1127921,0,2703le,202,88,17.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1304.5,394.5,902,1128120,0,2703le,202,89,17.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1302.099976,395.7000122,872,1128320,0,2703le,202,90,18,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1296.800049,743.2000122,874,1128520,0,2703le,202,91,18.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1285.5,740.5999756,890,1128720,0,2703le,202,92,18.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1270.599976,752.2000122,912,1128920,0,2703le,202,93,18.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1258.5,766.4000244,921,1129121,0,2703le,202,94,18.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1516,783,869,1129320,0,2703le,202,95,19,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1509.699951,792.0999756,825,1129520,0,2703le,202,96,19.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1497.400024,799.5,817,1129720,0,2703le,202,97,19.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1481.699951,793.5999756,825,1129920,0,2703le,202,98,19.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1465.5,805.0999756,851,1130120,0,2703le,202,99,19.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1811.800049,805.4000244,893,1130320,0,2703le,202,100,20,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1793.400024,806.2999878,915,1130520,0,2703le,202,101,20.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1766.699951,816.0999756,924,1130720,0,2703le,202,102,20.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1747.800049,814,949,1130921,0,2703le,202,103,20.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1732,803.7999878,983,1131120,0,2703le,202,104,20.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1726.400024,808.7999878,1000,1131320,0,2703le,202,105,21,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1710.800049,804,1010,1131520,0,2703le,202,106,21.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1698.800049,817.2999878,1028,1131720,0,2703le,202,107,21.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1691.699951,814.2999878,999,1131920,0,2703le,202,108,21.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1272.400024,846,1092,1132121,0,2703le,202,109,21.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1294.900024,818.2000122,1118,1132320,0,2703le,202,110,22,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1284.699951,829,1096,1132520,0,2703le,202,111,22.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1299.099976,834.9000244,1073,1132720,0,2703le,202,112,22.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1311.900024,842.5999756,987,1132920,0,2703le,202,113,22.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1371.900024,807.4000244,968,1133121,0,2703le,202,114,22.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1361,807.7000122,997,1133320,0,2703le,202,115,23,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1344.699951,798.7000122,985,1133520,0,2703le,202,116,23.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1332.800049,802.7000122,899,1133721,0,2703le,202,117,23.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1334,814.5999756,877,1133920,0,2703le,202,118,23.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1433.800049,746.2000122,887,1134121,0,2703le,202,119,23.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1426.5,742.9000244,807,1134320,0,2703le,202,120,24,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1413.900024,726.2999878,783,1134521,0,2703le,202,121,24.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1394.199951,726.5,816,1134720,0,2703le,202,122,24.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1388.900024,1024.599976,608,1134920,0,2703le,202,123,24.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1448.300049,659.5999756,789,1135120,0,2703le,202,124,24.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1422.5,661.5,770,1135320,0,2703le,202,125,25,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1423.099976,678.5,775,1135520,0,2703le,202,126,25.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1414.900024,677.5999756,708,1135720,0,2703le,202,127,25.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1383.5,682.4000244,723,1135920,0,2703le,202,128,25.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1374.400024,677.7999878,779,1136120,0,2703le,202,129,25.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1096.599976,569.2000122,923,1136320,0,2703le,202,130,26,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1077.099976,571.5,1037,1136521,0,2703le,202,131,26.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1213.300049,551.5,1098,1136721,0,2703le,202,132,26.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
964.2000122,453.6000061,1054,1136920,0,2703le,202,133,26.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
949.5,433.7000122,1034,1137120,0,2703le,202,134,26.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1197.199951,1362.699951,580,1137380,0,2703le,202,135,27,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1207.900024,547.0999756,1049,1137521,0,2703le,202,136,27.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1262.699951,543.2999878,1091,1137720,0,2703le,202,137,27.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1701.400024,532.2000122,1021,1137920,0,2703le,202,138,27.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1694,516.5999756,1033,1138120,0,2703le,202,139,27.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1212.400024,441.5,1070,1138320,0,2703le,202,140,28,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1198.599976,451.5,1043,1138521,0,2703le,202,141,28.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1210.199951,459.3999939,1018,1138720,0,2703le,202,142,28.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
922.5,561,1026,1138921,0,2703le,202,143,28.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
912,582,1020,1139120,0,2703le,202,144,28.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1131.199951,1379.400024,643,1139324,0,2703le,202,145,29,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1207.199951,772.5999756,1023,1139520,0,2703le,202,146,29.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1193.199951,788.9000244,1087,1139721,0,2703le,202,147,29.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1194,795.2000122,1067,1139921,0,2703le,202,148,29.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1195.699951,797.4000244,1087,1140121,0,2703le,202,149,29.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1236.699951,651.5,1081,1140324,0,2703le,202,150,30,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1214.199951,625,1083,1140520,0,2703le,202,151,30.2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1207.199951,629.4000244,1124,1140720,0,2703le,202,152,30.4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1194.300049,635.7999878,1184,1140921,0,2703le,202,153,30.6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1172.300049,634.5999756,1237,1141121,0,2703le,202,154,30.8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1278.699951,842.7999878,859,2985614,0,2703le,203,1,0.2,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1273,799.5999756,870,2985815,0,2703le,203,2,0.4,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1540.300049,660.4000244,878,2986014,0,2703le,203,3,0.6,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1531,655.7999878,958,2986214,0,2703le,203,4,0.8,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1516.800049,650.2999878,1074,2986415,0,2703le,203,5,1,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
647.2000122,1230.300049,954,2986753,0,2703le,203,6,1.2,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
