x_coords,y_coords,pa,t,missing,ID,video_index,step*2,step,index,video_name,movie name,genre (IMDB),faces (0-5),human figures (0-5),nature (0-5),man-made objects (0-5),light (0-5)
1150,313.7000122,1976,1946206,0,2775ar,136,12,6,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1179.099976,312.5,1775,1946704,0,2775ar,136,13,6.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1237.900024,274.7000122,1931,1947208,0,2775ar,136,14,7,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1274.300049,664.5999756,1933,1947708,0,2775ar,136,15,7.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1361.800049,569.5,1908,1948205,0,2775ar,136,16,8,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1374.199951,374.6000061,1874,1948706,0,2775ar,136,17,8.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1400.199951,315.5,1902,1949204,0,2775ar,136,18,9,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1406,330.2999878,2082,1949709,0,2775ar,136,19,9.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1567.099976,488.2999878,2067,1950206,0,2775ar,136,20,10,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1237.400024,407.7999878,1982,1950707,0,2775ar,136,21,10.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
247.8999939,443,2034,1951206,0,2775ar,136,22,11,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1639.099976,953.7999878,1972,1951708,0,2775ar,136,23,11.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1645,972.9000244,2105,1952207,0,2775ar,136,24,12,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1430.099976,854.2999878,2219,1952706,0,2775ar,136,25,12.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1637.900024,464.3999939,1934,1953208,0,2775ar,136,26,13,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1746.800049,1201.099976,1714,1953709,0,2775ar,136,27,13.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1550.800049,410.1000061,2131,1954207,0,2775ar,136,28,14,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1994.699951,699.2000122,1960,1954707,0,2775ar,136,29,14.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1991.400024,705.0999756,2012,1955205,0,2775ar,136,30,15,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1931.599976,718.9000244,1989,1955708,0,2775ar,136,31,15.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2018.599976,792.0999756,1983,1956205,0,2775ar,136,32,16,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1991.800049,865,2094,1956708,0,2775ar,136,33,16.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1860.300049,794.9000244,2172,1957206,0,2775ar,136,34,17,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2198,725.5,1955,1957704,0,2775ar,136,35,17.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2170.699951,572.5,2001,1958209,0,2775ar,136,36,18,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2224.100098,645.9000244,1969,1958708,0,2775ar,136,37,18.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2139.899902,752.5,2056,1959206,0,2775ar,136,38,19,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2121.399902,870.5999756,1906,1959706,0,2775ar,136,39,19.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1980.5,1044.5,2223,1960204,0,2775ar,136,40,20,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1993.199951,1123.400024,2307,1960706,0,2775ar,136,41,20.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
2056.5,1078.199951,2293,1961208,0,2775ar,136,42,21,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1472.099976,1089.300049,1335,1961706,0,2775ar,136,43,21.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1223.800049,372.8999939,1946,1962204,0,2775ar,136,44,22,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1368.699951,788.5999756,1950,1962705,0,2775ar,136,45,22.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
987.7999878,447.2000122,2046,1963206,0,2775ar,136,46,23,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
933.4000244,442.3999939,2208,1963707,0,2775ar,136,47,23.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1207.099976,384.2999878,2136,1964206,0,2775ar,136,48,24,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
525.0999756,421.5,1949,1964709,0,2775ar,136,49,24.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1581.800049,395.5,1910,1965206,0,2775ar,136,50,25,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1659,381,1990,1965707,0,2775ar,136,51,25.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
710.0999756,573,2162,1966206,0,2775ar,136,52,26,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
866.0999756,675.7999878,2062,1966706,0,2775ar,136,53,26.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1730.699951,353,1856,1967204,0,2775ar,136,54,27,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1147.300049,768.4000244,1987,1967704,0,2775ar,136,55,27.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1613.5,353.2000122,1900,1968205,0,2775ar,136,56,28,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1495.800049,398.3999939,1892,1968708,0,2775ar,136,57,28.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1162.900024,740.7000122,2089,1969208,0,2775ar,136,58,29,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1264.599976,973.9000244,2156,1969706,0,2775ar,136,59,29.5,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1267.400024,964.0999756,2074,1970209,0,2775ar,136,60,30,136,JULIE_6a_c.mov,Julie and Julia,biography/drama/romance,3,3,0,2,3
1277.5,718.7000122,1343,3469695,0,2775ar,202,1,0.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1272.599976,732.5,1239,3470199,0,2775ar,202,2,1,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1490.5,1409.900024,700,3470735,0,2775ar,202,3,1.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1426.300049,707,1317,3471198,0,2775ar,202,4,2,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
855.7999878,551.9000244,1452,3471699,0,2775ar,202,5,2.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1154.699951,1196.5,823,3472250,0,2775ar,202,6,3,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1766.900024,933.7000122,1385,3472699,0,2775ar,202,7,3.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1006.599976,526.7999878,1403,3473198,0,2775ar,202,8,4,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1250.300049,553.9000244,1372,3473700,0,2775ar,202,9,4.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1886.5,908.7000122,1427,3474199,0,2775ar,202,10,5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1808.900024,729.0999756,1263,3474695,0,2775ar,202,11,5.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
807.0999756,486.8999939,1288,3475199,0,2775ar,202,12,6,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1802.900024,1314.900024,956,3475790,0,2775ar,202,13,6.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1830.400024,926,1298,3476198,0,2775ar,202,14,7,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1505.5,683.9000244,1364,3476699,0,2775ar,202,15,7.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1727.400024,709.4000244,1523,3477195,0,2775ar,202,16,8,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2014.300049,446.2000122,1349,3477695,0,2775ar,202,17,8.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2085.100098,350.6000061,1201,3478198,0,2775ar,202,18,9,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2277.199951,1032.5,1226,3478700,0,2775ar,202,19,9.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2175.399902,1006,1140,3479199,0,2775ar,202,20,10,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2088.199951,449.7999878,1207,3479695,0,2775ar,202,21,10.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1478.400024,411.3999939,1442,3480199,0,2775ar,202,22,11,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1847.599976,433.1000061,1416,3480699,0,2775ar,202,23,11.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
2012.300049,848.7999878,1466,3481196,0,2775ar,202,24,12,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1642.199951,497.2000122,1492,3481697,0,2775ar,202,25,12.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1670.300049,951.2000122,1513,3482200,0,2775ar,202,26,13,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
585.2999878,1004.200012,1553,3482701,0,2775ar,202,27,13.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
372.7000122,1034.300049,1407,3483201,0,2775ar,202,28,14,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1062.900024,481.7000122,1366,3483698,0,2775ar,202,29,14.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1056.300049,1142.5,1620,3484199,0,2775ar,202,30,15,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
867.5,1179.900024,1423,3484701,0,2775ar,202,31,15.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
651.5,1204.800049,1297,3485195,0,2775ar,202,32,16,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1879.199951,755.9000244,1144,3485698,0,2775ar,202,33,16.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1473.300049,815.2000122,1203,3486197,0,2775ar,202,34,17,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1453.800049,899,1183,3486696,0,2775ar,202,35,17.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1396.300049,805,1191,3487198,0,2775ar,202,36,18,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1270.800049,912.2999878,1271,3487696,0,2775ar,202,37,18.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1408,941.5,1208,3488199,0,2775ar,202,38,19,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1594.199951,814.5,1182,3488698,0,2775ar,202,39,19.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1534.400024,816.2000122,1138,3489200,0,2775ar,202,40,20,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1682.199951,959.0999756,1181,3489698,0,2775ar,202,41,20.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1123.400024,1013.5,1300,3490198,0,2775ar,202,42,21,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1330.300049,933.7999878,1304,3490700,0,2775ar,202,43,21.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1342.099976,868.0999756,1262,3491196,0,2775ar,202,44,22,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1216.5,800.2999878,1214,3491695,0,2775ar,202,45,22.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1211.699951,801.4000244,1167,3492198,0,2775ar,202,46,23,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1435.800049,1360.699951,725,3492711,0,2775ar,202,47,23.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1455.5,651.5999756,1121,3493198,0,2775ar,202,48,24,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1408.099976,664.9000244,1187,3493696,0,2775ar,202,49,24.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1479.800049,682.2999878,1298,3494199,0,2775ar,202,50,25,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1462.599976,676,1309,3494697,0,2775ar,202,51,25.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1621.400024,662,1238,3495197,0,2775ar,202,52,26,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1293.599976,591.5,1392,3495696,0,2775ar,202,53,26.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1527.099976,502.6000061,1292,3496199,0,2775ar,202,54,27,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1457.400024,434.8999939,1367,3496696,0,2775ar,202,55,27.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1826.599976,1216.599976,855,3497205,0,2775ar,202,56,28,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1797.5,588.4000244,1424,3497696,0,2775ar,202,57,28.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1087.800049,590.2000122,1508,3498197,0,2775ar,202,58,29,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
566.2000122,565.5,1414,3498698,0,2775ar,202,59,29.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
627.5999756,639.4000244,1426,3499198,0,2775ar,202,60,30,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
641.5999756,564.2000122,1455,3499700,0,2775ar,202,61,30.5,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
850.4000244,581.2000122,1509,3500195,0,2775ar,202,62,31,202,BLUE_10a_c_POR.mov,Blue Planet,documentary,0,0,5,0,4
1261.5,702.9000244,1460,1272195,0,2775ar,203,1,0.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1683.599976,599.7000122,1328,1272700,0,2775ar,203,2,1,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1882.900024,574.7000122,1534,1273198,0,2775ar,203,3,1.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1920.199951,597.0999756,1637,1273699,0,2775ar,203,4,2,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
370.3999939,486.2999878,1792,1274197,0,2775ar,203,5,2.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
390.1000061,925.7999878,1869,1274698,0,2775ar,203,6,3,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1629.800049,741.4000244,1846,1275195,0,2775ar,203,7,3.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1523.699951,838.2000122,1829,1275697,0,2775ar,203,8,4,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1248.400024,356.3999939,1781,1276196,0,2775ar,203,9,4.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1279.800049,329.3999939,1732,1276699,0,2775ar,203,10,5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1310.199951,304.7000122,1905,1277199,0,2775ar,203,11,5.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1564.599976,549.9000244,1864,1277697,0,2775ar,203,12,6,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1121.099976,426.5,1598,1278198,0,2775ar,203,13,6.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1190.199951,431.1000061,1642,1278697,0,2775ar,203,14,7,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1151,434.8999939,1609,1279200,0,2775ar,203,15,7.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1118.900024,425.2999878,1702,1279695,0,2775ar,203,16,8,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
377.7999878,485.2000122,1649,1280200,0,2775ar,203,17,8.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1153.900024,472.6000061,1571,1280699,0,2775ar,203,18,9,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1292.599976,1266.800049,920,1281222,0,2775ar,203,19,9.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1181.099976,481.2999878,1715,1281698,0,2775ar,203,20,10,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1597.300049,544,1565,1282196,0,2775ar,203,21,10.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1873,530,1845,1282695,0,2775ar,203,22,11,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1906.599976,541.9000244,1842,1283198,0,2775ar,203,23,11.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1856.5,679.5,1815,1283696,0,2775ar,203,24,12,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2194,369.7000122,1710,1284197,0,2775ar,203,25,12.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2198.699951,373.5,1595,1284700,0,2775ar,203,26,13,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2195.699951,366,1662,1285196,0,2775ar,203,27,13.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2212,366.7000122,1704,1285699,0,2775ar,203,28,14,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2227.899902,369.7999878,1733,1286200,0,2775ar,203,29,14.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2173,385,1737,1286700,0,2775ar,203,30,15,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2170,373.8999939,1735,1287200,0,2775ar,203,31,15.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
765.2000122,400,1817,1287701,0,2775ar,203,32,16,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2168,378,1767,1288200,0,2775ar,203,33,16.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
552.2999878,407,1836,1288700,0,2775ar,203,34,17,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
573.7999878,404,1844,1289201,0,2775ar,203,35,17.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
651.2999878,382.1000061,1954,1289696,0,2775ar,203,36,18,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
710.4000244,379.7999878,2095,1290197,0,2775ar,203,37,18.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
759,375.2000122,2049,1290697,0,2775ar,203,38,19,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2173.800049,372.2000122,1842,1291199,0,2775ar,203,39,19.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
717.2000122,433.7999878,1945,1291696,0,2775ar,203,40,20,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
905.7000122,353.7000122,2057,1292199,0,2775ar,203,41,20.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2144,370.2000122,1891,1292698,0,2775ar,203,42,21,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1403.099976,484.2000122,1923,1293197,0,2775ar,203,43,21.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
919.5999756,352.2000122,2050,1293695,0,2775ar,203,44,22,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
794.4000244,362.1000061,2027,1294195,0,2775ar,203,45,22.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1653.599976,539.5,1960,1294696,0,2775ar,203,46,23,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
784.2999878,492.2999878,2099,1295197,0,2775ar,203,47,23.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
615.4000244,641.9000244,2283,1295695,0,2775ar,203,48,24,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
626.5,629.7000122,2344,1296200,0,2775ar,203,49,24.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
603,733.4000244,2201,1296695,0,2775ar,203,50,25,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
533.7000122,394.6000061,2046,1297198,0,2775ar,203,51,25.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1287.400024,341.6000061,1877,1297697,0,2775ar,203,52,26,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1503.599976,502,2042,1298196,0,2775ar,203,53,26.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1560.5,544.7999878,2073,1298697,0,2775ar,203,54,27,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1626,556,2144,1299199,0,2775ar,203,55,27.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1524.5,538.5999756,2185,1299697,0,2775ar,203,56,28,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1605.5,562.7000122,2245,1300196,0,2775ar,203,57,28.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1626,569.5,2321,1300699,0,2775ar,203,58,29,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2175.600098,349,1803,1301199,0,2775ar,203,59,29.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2160.899902,363.7000122,1760,1301696,0,2775ar,203,60,30,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
2153.100098,370.6000061,1781,1302196,0,2775ar,203,61,30.5,203,NETW_7a_c_POR.mov,Network,drama/history,5,5,0,5,3
1345.400024,723.5,1463,1949494,0,2792sl,94,1,0.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1096.199951,998.9000244,1265,1949998,0,2792sl,94,2,1,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1112.599976,991.4000244,1277,1950498,0,2792sl,94,3,1.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1496.599976,575.7999878,1324,1950994,0,2792sl,94,4,2,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1244.099976,906.2999878,1401,1951495,0,2792sl,94,5,2.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
918.5999756,596.9000244,1572,1951996,0,2792sl,94,6,3,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1206.400024,967.2000122,1463,1952494,0,2792sl,94,7,3.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1222.199951,968,1366,1952994,0,2792sl,94,8,4,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1339.699951,553.0999756,1314,1953498,0,2792sl,94,9,4.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1442.900024,586.2999878,1310,1953995,0,2792sl,94,10,5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1676.5,882.7999878,1236,1954496,0,2792sl,94,11,5.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1007.200012,988.7000122,1260,1954998,0,2792sl,94,12,6,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1608.900024,1271.400024,767,1955524,0,2792sl,94,13,6.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1874,593.4000244,1283,1955998,0,2792sl,94,14,7,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
2159.600098,778.7999878,1263,1956494,0,2792sl,94,15,7.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1761.5,526.2000122,1273,1956996,0,2792sl,94,16,8,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
994,985.4000244,1269,1957494,0,2792sl,94,17,8.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
994.9000244,968.5,1306,1957997,0,2792sl,94,18,9,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1327.099976,719.0999756,1293,1958499,0,2792sl,94,19,9.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1484,759.2000122,1300,1958995,0,2792sl,94,20,10,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1343.5,732.7000122,1299,1959496,0,2792sl,94,21,10.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
983.5999756,1004.200012,1332,1959994,0,2792sl,94,22,11,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
982.7999878,963.2999878,1378,1960497,0,2792sl,94,23,11.5,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
1060.5,983.2000122,1460,1960998,0,2792sl,94,24,12,94,APPAL_2a_c.mov,Appaloosa,action/crime/drama (Western?),0,2,5,0,4
